9.335128068923950195e-01,9.954588413238525391e-01,9.661461710929870605e-01,8.524290323257446289e-01
9.389473199844360352e-01,9.969029426574707031e-01,9.661461710929870605e-01,8.524290323257446289e-01
9.389473199844360352e-01,9.969029426574707031e-01,9.645719528198242188e-01,7.938482761383056641e-01
9.365677833557128906e-01,9.962824583053588867e-01,9.724011421203613281e-01,8.875159025192260742e-01
9.331290721893310547e-01,9.964911937713623047e-01,9.564637541770935059e-01,8.095999956130981445e-01
9.355136156082153320e-01,9.946296215057373047e-01,9.707400202751159668e-01,8.671375513076782227e-01
9.297312498092651367e-01,9.946296215057373047e-01,9.551953673362731934e-01,8.468183875083923340e-01
9.393719434738159180e-01,9.969029426574707031e-01,9.640831351280212402e-01,8.173564672470092773e-01
9.270038604736328125e-01,9.950414896011352539e-01,9.517740607261657715e-01,8.465828299522399902e-01
9.437420368194580078e-01,9.954588413238525391e-01,9.618822336196899414e-01,8.078156709671020508e-01
9.292963743209838867e-01,9.956619739532470703e-01,9.584637880325317383e-01,8.078156709671020508e-01
9.323052167892456055e-01,9.964911937713623047e-01,9.620231389999389648e-01,7.913472652435302734e-01
9.384661912918090820e-01,9.958707094192504883e-01,9.620231389999389648e-01,8.650274276733398438e-01
9.384661912918090820e-01,9.948383569717407227e-01,9.777296185493469238e-01,8.275269865989685059e-01
9.321005344390869141e-01,9.950414896011352539e-01,9.647128582000732422e-01,8.244288563728332520e-01
9.408354759216308594e-01,9.964911937713623047e-01,9.541518688201904297e-01,8.186087608337402344e-01
9.281040430068969727e-01,9.975235462188720703e-01,9.618371725082397461e-01,8.681772947311401367e-01
9.393002986907958984e-01,9.964911937713623047e-01,9.698254466056823730e-01,7.814770936965942383e-01
9.306164979934692383e-01,9.964911937713623047e-01,9.611865282058715820e-01,8.092742562294006348e-01
9.396022558212280273e-01,9.964911937713623047e-01,9.672466516494750977e-01,8.598923087120056152e-01
9.336203336715698242e-01,9.964911937713623047e-01,9.708389043807983398e-01,8.598923087120056152e-01
9.336203336715698242e-01,9.969029426574707031e-01,9.708389043807983398e-01,8.499748706817626953e-01
9.303197860717773438e-01,9.971116781234741211e-01,9.621131420135498047e-01,8.223042488098144531e-01
9.336459636688232422e-01,9.969029426574707031e-01,9.666229486465454102e-01,9.099046587944030762e-01
9.301611185073852539e-01,9.950414896011352539e-01,9.551354050636291504e-01,8.246857523918151855e-01
9.345515966415405273e-01,9.954588413238525391e-01,9.768990278244018555e-01,8.320404887199401855e-01
9.311282634735107422e-01,9.960794448852539062e-01,9.425023794174194336e-01,8.289132714271545410e-01
9.482706785202026367e-01,9.962824583053588867e-01,9.693306088447570801e-01,8.907117843627929688e-01
9.262720346450805664e-01,9.962824583053588867e-01,9.584637880325317383e-01,8.448057770729064941e-01
9.324382543563842773e-01,9.960794448852539062e-01,9.727819561958312988e-01,8.109934926033020020e-01
9.325712919235229492e-01,9.962824583053588867e-01,9.727819561958312988e-01,8.109934926033020020e-01
9.301816225051879883e-01,9.956619739532470703e-01,9.541488885879516602e-01,8.440826535224914551e-01
9.301816225051879883e-01,9.960794448852539062e-01,9.327510595321655273e-01,8.343061804771423340e-01
9.234268665313720703e-01,9.966942071914672852e-01,8.466919660568237305e-01,7.819475531578063965e-01
9.212367534637451172e-01,9.977322816848754883e-01,7.968887686729431152e-01,7.877458333969116211e-01
9.218150377273559570e-01,9.966942071914672852e-01,7.989607453346252441e-01,7.867542505264282227e-01
9.188164472579956055e-01,9.973148107528686523e-01,7.725822925567626953e-01,7.797868251800537109e-01
9.248802661895751953e-01,9.966942071914672852e-01,7.398618459701538086e-01,7.997913360595703125e-01
9.258525371551513672e-01,9.973148107528686523e-01,8.510099649429321289e-01,8.941892385482788086e-01
9.258525371551513672e-01,9.964911937713623047e-01,8.510429263114929199e-01,7.957447767257690430e-01
9.253457784652709961e-01,9.956619739532470703e-01,8.714212775230407715e-01,7.996357679367065430e-01
9.242354631423950195e-01,9.973148107528686523e-01,8.449198603630065918e-01,7.530211806297302246e-01
9.236929416656494141e-01,9.973148107528686523e-01,8.376633524894714355e-01,8.164299130439758301e-01
9.236571788787841797e-01,9.962824583053588867e-01,8.579846620559692383e-01,8.284499645233154297e-01
9.213135242462158203e-01,9.962824583053588867e-01,7.798028588294982910e-01,7.822588086128234863e-01
9.183353185653686523e-01,9.962824583053588867e-01,7.349022030830383301e-01,8.544624447822570801e-01
9.194508790969848633e-01,9.966942071914672852e-01,7.579672336578369141e-01,7.707273364067077637e-01
9.178441762924194336e-01,9.954588413238525391e-01,6.998159289360046387e-01,7.721353173255920410e-01
9.155465364456176758e-01,9.956619739532470703e-01,6.998159289360046387e-01,7.721353173255920410e-01
9.155465364456176758e-01,9.956619739532470703e-01,6.835007071495056152e-01,7.758886218070983887e-01
9.191796779632568359e-01,9.960794448852539062e-01,7.371571660041809082e-01,7.978152036666870117e-01
9.206175804138183594e-01,9.948383569717407227e-01,7.613076567649841309e-01,7.852919101715087891e-01
9.262976646423339844e-01,9.971116781234741211e-01,8.975957632064819336e-01,8.773047924041748047e-01
9.297107458114624023e-01,9.969029426574707031e-01,9.564487934112548828e-01,8.147468566894531250e-01
9.381183385848999023e-01,9.969029426574707031e-01,9.633485078811645508e-01,8.508655428886413574e-01
9.251718521118164062e-01,9.966942071914672852e-01,8.867499828338623047e-01,7.888606786727905273e-01
9.233962297439575195e-01,9.952501058578491211e-01,8.375493288040161133e-01,8.452735543251037598e-01
9.223471879959106445e-01,9.954588413238525391e-01,7.952365279197692871e-01,7.829212546348571777e-01
9.234882593154907227e-01,9.960794448852539062e-01,8.488959670066833496e-01,7.943260073661804199e-01
9.230993986129760742e-01,9.971116781234741211e-01,8.205654621124267578e-01,8.169366121292114258e-01
9.246754646301269531e-01,9.952501058578491211e-01,8.600776791572570801e-01,7.690226435661315918e-01
9.206994771957397461e-01,9.960794448852539062e-01,7.736108303070068359e-01,7.690226435661315918e-01
9.214568138122558594e-01,9.950414896011352539e-01,7.823876142501831055e-01,8.137659430503845215e-01
9.204231500625610352e-01,9.956619739532470703e-01,7.763994932174682617e-01,7.877929806709289551e-01
9.155465364456176758e-01,9.971116781234741211e-01,6.839774847030639648e-01,7.854584455490112305e-01
9.166927337646484375e-01,9.956619739532470703e-01,7.109436392784118652e-01,7.854584455490112305e-01
9.117035865783691406e-01,9.966942071914672852e-01,7.109436392784118652e-01,8.185218572616577148e-01
9.117035865783691406e-01,9.973148107528686523e-01,6.088752150535583496e-01,7.944236993789672852e-01
9.208530187606811523e-01,9.960794448852539062e-01,7.852452397346496582e-01,7.797579169273376465e-01
9.263693094253540039e-01,9.956619739532470703e-01,8.994879126548767090e-01,8.337669372558593750e-01
9.294242858886718750e-01,9.977322816848754883e-01,9.690427780151367188e-01,8.701208829879760742e-01
9.280732870101928711e-01,9.954588413238525391e-01,9.178301095962524414e-01,8.645212650299072266e-01
9.252895116806030273e-01,9.946296215057373047e-01,8.800901174545288086e-01,8.470572233200073242e-01
9.234167337417602539e-01,9.960794448852539062e-01,8.114767670631408691e-01,8.162308335304260254e-01
9.201774597167968750e-01,9.960794448852539062e-01,7.561051249504089355e-01,8.133786320686340332e-01
9.193024635314941406e-01,9.962824583053588867e-01,7.187548875808715820e-01,7.790991067886352539e-01
9.130288362503051758e-01,9.962824583053588867e-01,6.099607348442077637e-01,7.790991067886352539e-01
9.155004024505615234e-01,9.973148107528686523e-01,6.099607348442077637e-01,7.955059409141540527e-01
9.155004024505615234e-01,9.960794448852539062e-01,6.654552817344665527e-01,8.096216917037963867e-01
9.217740297317504883e-01,9.956619739532470703e-01,8.177827596664428711e-01,8.082210421562194824e-01
9.197425842285156250e-01,9.956619739532470703e-01,7.800007462501525879e-01,8.793064951896667480e-01
9.134535789489746094e-01,9.966942071914672852e-01,6.334665417671203613e-01,8.033782243728637695e-01
9.125427007675170898e-01,9.966942071914672852e-01,6.320422291755676270e-01,7.948762178421020508e-01
9.266763925552368164e-01,9.964911937713623047e-01,9.110923409461975098e-01,8.341976404190063477e-01
9.248443841934204102e-01,9.969029426574707031e-01,8.701798319816589355e-01,7.922232151031494141e-01
9.201570749282836914e-01,9.952501058578491211e-01,7.596854567527770996e-01,7.668292522430419922e-01
9.250849485397338867e-01,9.964911937713623047e-01,7.596854567527770996e-01,7.668292522430419922e-01
9.250849485397338867e-01,9.950414896011352539e-01,8.774663805961608887e-01,8.128321170806884766e-01
9.253816604614257812e-01,9.960794448852539062e-01,8.687465190887451172e-01,7.780495285987854004e-01
