9.055494070053100586e-01,9.810870885848999023e-01,9.481616616249084473e-01,8.748591542243957520e-01
8.927991390228271484e-01,9.816979765892028809e-01,9.481616616249084473e-01,8.748591542243957520e-01
8.927991390228271484e-01,9.788549542427062988e-01,9.368277788162231445e-01,8.282001614570617676e-01
8.945206403732299805e-01,9.814980030059814453e-01,9.285217523574829102e-01,9.442946314811706543e-01
9.140578508377075195e-01,9.808872342109680176e-01,9.412146210670471191e-01,8.533235788345336914e-01
9.051499366760253906e-01,9.792602658271789551e-01,9.292640686035156250e-01,8.333136439323425293e-01
9.051499366760253906e-01,9.792602658271789551e-01,9.352933764457702637e-01,8.812688589096069336e-01
8.937461376190185547e-01,9.808872342109680176e-01,9.450520277023315430e-01,8.492510914802551270e-01
9.031226634979248047e-01,9.810870885848999023e-01,9.402092099189758301e-01,8.999159932136535645e-01
9.061018228530883789e-01,9.798710942268371582e-01,9.415974617004394531e-01,8.621885180473327637e-01
8.958770036697387695e-01,9.816979765892028809e-01,9.276127815246582031e-01,8.721922636032104492e-01
9.070833921432495117e-01,9.816979765892028809e-01,9.397532939910888672e-01,8.632181882858276367e-01
8.871515989303588867e-01,9.819034337997436523e-01,9.378068447113037109e-01,8.020645976066589355e-01
9.052139520645141602e-01,9.814980030059814453e-01,9.304564595222473145e-01,8.059689402580261230e-01
8.983776569366455078e-01,9.806817770004272461e-01,9.482054710388183594e-01,8.637870550155639648e-01
9.033988714218139648e-01,9.804818630218505859e-01,9.472761154174804688e-01,9.033909440040588379e-01
9.066592454910278320e-01,9.812925457954406738e-01,9.378185868263244629e-01,8.421092033386230469e-01
8.930753469467163086e-01,9.806817770004272461e-01,9.377308487892150879e-01,8.521208167076110840e-01
9.023630619049072266e-01,9.804818630218505859e-01,9.286883473396301270e-01,8.521208167076110840e-01
8.994628190994262695e-01,9.804818630218505859e-01,9.286883473396301270e-01,8.337106108665466309e-01
8.994628190994262695e-01,9.802764058113098145e-01,9.386807084083557129e-01,8.233926296234130859e-01
8.979732990264892578e-01,9.808872342109680176e-01,9.266366362571716309e-01,8.368865251541137695e-01
8.936129808425903320e-01,9.802764058113098145e-01,9.325344562530517578e-01,8.221688866615295410e-01
9.083361625671386719e-01,9.802764058113098145e-01,9.295182824134826660e-01,8.694901466369628906e-01
9.046961069107055664e-01,9.816979765892028809e-01,9.151419997215270996e-01,9.026655554771423340e-01
8.789095878601074219e-01,9.804818630218505859e-01,8.752483725547790527e-01,8.432273268699645996e-01
9.026738405227661133e-01,9.829195737838745117e-01,9.384732246398925781e-01,8.557744026184082031e-01
9.328453540802001953e-01,9.806817770004272461e-01,9.315612316131591797e-01,8.721889853477478027e-01
9.328453540802001953e-01,9.788549542427062988e-01,9.315612316131591797e-01,8.721889853477478027e-01
9.253776073455810547e-01,9.794601798057556152e-01,9.411152601242065430e-01,8.829876184463500977e-01
8.772768974304199219e-01,9.800709486007690430e-01,9.189822673797607422e-01,8.563101887702941895e-01
9.026196002960205078e-01,9.814980030059814453e-01,9.440817236900329590e-01,8.400587439537048340e-01
8.908853530883789062e-01,9.825142025947570801e-01,9.308890104293823242e-01,8.262916803359985352e-01
8.987574577331542969e-01,9.808872342109680176e-01,9.377805590629577637e-01,8.958622217178344727e-01
8.506567478179931641e-01,9.808872342109680176e-01,3.863826990127563477e-01,7.583961486816406250e-01
7.731090188026428223e-01,9.812925457954406738e-01,3.164703547954559326e-01,7.580865621566772461e-01
7.280007600784301758e-01,9.808872342109680176e-01,2.403480708599090576e-01,7.563129067420959473e-01
6.823513507843017578e-01,9.802764058113098145e-01,1.951459050178527832e-01,7.341217398643493652e-01
6.287513971328735352e-01,9.570934176445007324e-01,1.951459050178527832e-01,7.341217398643493652e-01
5.872487425804138184e-01,9.335051178932189941e-01,1.952038407325744629e-01,7.338667511940002441e-01
5.378013849258422852e-01,9.044266939163208008e-01,1.947403997182846069e-01,7.333422899246215820e-01
5.378013849258422852e-01,8.775843977928161621e-01,1.946544647216796875e-01,7.337065339088439941e-01
4.874691963195800781e-01,8.511491417884826660e-01,1.947587430477142334e-01,7.337647676467895508e-01
4.468795061111450195e-01,8.289840221405029297e-01,1.940442621707916260e-01,7.337793707847595215e-01
4.016567766666412354e-01,8.094619512557983398e-01,1.944227516651153564e-01,7.329016327857971191e-01
3.724958598613739014e-01,7.877038717269897461e-01,1.948388814926147461e-01,7.364671826362609863e-01
3.620269000530242920e-01,7.702158093452453613e-01,1.945260614156723022e-01,7.336737513542175293e-01
3.570068478584289551e-01,7.537445425987243652e-01,1.948301941156387329e-01,7.363834381103515625e-01
