9.207072854042053223e-01,9.686843156814575195e-01,8.216053247451782227e-01,7.094907164573669434e-01
9.197420477867126465e-01,9.686843156814575195e-01,7.927207946777343750e-01,7.713969945907592773e-01
9.250840544700622559e-01,9.676812291145324707e-01,8.431606292724609375e-01,7.574839591979980469e-01
9.238941073417663574e-01,9.678840637207031250e-01,8.708240985870361328e-01,8.154329061508178711e-01
9.211260676383972168e-01,9.680814146995544434e-01,8.708240985870361328e-01,8.154329061508178711e-01
9.198697209358215332e-01,9.678840637207031250e-01,7.764203548431396484e-01,7.497588396072387695e-01
9.199871420860290527e-01,9.684815406799316406e-01,7.786065340042114258e-01,7.645277976989746094e-01
9.199871420860290527e-01,9.692873358726501465e-01,7.870626449584960938e-01,7.645911574363708496e-01
9.174897670745849609e-01,9.664753675460815430e-01,7.330774068832397461e-01,7.612696886062622070e-01
9.207940697669982910e-01,9.680814146995544434e-01,8.086209297180175781e-01,7.815483808517456055e-01
9.240269064903259277e-01,9.688871502876281738e-01,8.601230382919311523e-01,7.870581150054931641e-01
9.216775894165039062e-01,9.686843156814575195e-01,8.281431198120117188e-01,7.503466010093688965e-01
9.235723614692687988e-01,9.672811031341552734e-01,8.654927015304565430e-01,7.579209804534912109e-01
9.230565428733825684e-01,9.672811031341552734e-01,8.561037778854370117e-01,7.834683656692504883e-01
9.246090650558471680e-01,9.680814146995544434e-01,8.561037778854370117e-01,7.834683656692504883e-01
7.488294839859008789e-01,9.666781425476074219e-01,8.758348226547241211e-01,7.524232864379882812e-01
4.487447142601013184e-01,9.425870776176452637e-01,1.959553360939025879e-01,6.977478265762329102e-01
3.401335775852203369e-01,9.199048280715942383e-01,1.955383419990539551e-01,7.300798892974853516e-01
3.401335775852203369e-01,8.990286588668823242e-01,1.956306844949722290e-01,7.315657734870910645e-01
3.401335775852203369e-01,8.942109942436218262e-01,1.959689408540725708e-01,6.978473067283630371e-01
3.401335775852203369e-01,8.817653059959411621e-01,1.952992230653762817e-01,6.978864669799804688e-01
3.401335775852203369e-01,8.392094373703002930e-01,1.959563046693801880e-01,6.978924870491027832e-01
3.401335775852203369e-01,8.175296783447265625e-01,1.959951817989349365e-01,6.976302862167358398e-01
3.401335775852203369e-01,8.175296783447265625e-01,1.959436684846878052e-01,6.977689266204833984e-01
3.401335775852203369e-01,7.926383614540100098e-01,1.959290802478790283e-01,6.978834867477416992e-01
3.401335775852203369e-01,7.733671665191650391e-01,1.959446370601654053e-01,6.978744268417358398e-01
3.401335775852203369e-01,7.532935142517089844e-01,1.960019916296005249e-01,6.978352665901184082e-01
3.401335775852203369e-01,7.348259091377258301e-01,1.959456056356430054e-01,6.978352665901184082e-01
3.401335775852203369e-01,7.165589332580566406e-01,1.959456056356430054e-01,6.978502869606018066e-01
3.401335775852203369e-01,6.998974680900573730e-01,1.959154754877090454e-01,6.978201866149902344e-01
3.401335775852203369e-01,6.822328567504882812e-01,1.959679722785949707e-01,6.998486518859863281e-01
3.401335775852203369e-01,6.691848039627075195e-01,1.959825456142425537e-01,6.977960467338562012e-01
3.401335775852203369e-01,6.555348634719848633e-01,1.959796249866485596e-01,6.965301632881164551e-01
3.401335775852203369e-01,6.420850157737731934e-01,1.960136443376541138e-01,6.976363062858581543e-01
