8.625361919403076172e-01,9.920794367790222168e-01,9.397523999214172363e-01,8.598980307579040527e-01
8.617970347404479980e-01,9.917456507682800293e-01,9.365035891532897949e-01,8.562144637107849121e-01
8.559508919715881348e-01,9.924041628837585449e-01,9.365035891532897949e-01,8.562144637107849121e-01
8.511126637458801270e-01,9.940550923347473145e-01,8.950880765914916992e-01,8.234997987747192383e-01
8.435193300247192383e-01,9.897610545158386230e-01,8.052226305007934570e-01,7.576897740364074707e-01
8.451395630836486816e-01,9.940550923347473145e-01,7.040654420852661133e-01,8.771849870681762695e-01
8.506795763969421387e-01,9.924041628837585449e-01,6.991096138954162598e-01,7.554773092269897461e-01
8.506795763969421387e-01,9.904196262359619141e-01,7.889682650566101074e-01,8.378586173057556152e-01
8.429743051528930664e-01,9.917456507682800293e-01,6.759308576583862305e-01,7.670465111732482910e-01
8.528000712394714355e-01,9.917456507682800293e-01,8.189957141876220703e-01,8.022272586822509766e-01
8.445721268653869629e-01,9.947226643562316895e-01,6.902338862419128418e-01,7.974557876586914062e-01
8.502987623214721680e-01,9.910871386528015137e-01,7.841397523880004883e-01,8.001488447189331055e-01
8.504182696342468262e-01,9.910871386528015137e-01,8.014025092124938965e-01,8.251312971115112305e-01
8.546815514564514160e-01,9.927379488945007324e-01,8.764142990112304688e-01,7.529853582382202148e-01
8.544874191284179688e-01,9.950473904609680176e-01,8.724083900451660156e-01,7.529853582382202148e-01
8.545696139335632324e-01,9.904196262359619141e-01,8.724083900451660156e-01,7.950235009193420410e-01
8.524416089057922363e-01,9.924041628837585449e-01,8.620734214782714844e-01,7.836182117462158203e-01
8.524416089057922363e-01,9.927379488945007324e-01,7.870823144912719727e-01,7.975191473960876465e-01
8.525835275650024414e-01,9.920794367790222168e-01,8.465589284896850586e-01,8.141764998435974121e-01
8.666129112243652344e-01,9.937302470207214355e-01,9.660079479217529297e-01,8.961823582649230957e-01
8.940070867538452148e-01,9.907533526420593262e-01,9.702237844467163086e-01,8.226687908172607422e-01
8.516651988029479980e-01,9.933964610099792480e-01,9.473341107368469238e-01,8.681412339210510254e-01
8.744376897811889648e-01,9.924041628837585449e-01,9.458439350128173828e-01,8.143925666809082031e-01
8.500971794128417969e-01,9.914119243621826172e-01,9.403133988380432129e-01,7.668342590332031250e-01
8.713540434837341309e-01,9.920794367790222168e-01,9.589803218841552734e-01,8.222888112068176270e-01
